"","lon","lat","ubc_mat","ubc_map","ubc_cmd","elevuse_m","ci_rng"
"2764",-111.56715,45.02068,1.9,813,195,2437,3.21708333333332
"2765",-114.88181,45.54335,1.6,1257,146,2256,1.12375
"2766",-115.15802,45.14279,4,651,467,1463,1.548
"2767",-115.78748,45.37465,2.4,906,306,1951,5.022
"2768",-115.2034,45.63815,1.2,1229,169,2230,0
"2769",-115.77279,45.86411,5,983,231,1603,2.32846153846154
"2770",-116.0989,45.51681,5.2,1022,239,1632,1.75666666666667
"2771",-122.28192,45.64907,10.1,2477,176,305,4.58635714285714
"2772",-112.23312,46.49716,3.5,534,264,1881,3.478
"2773",-113.13362,46.12097,1.7,695,182,2198,3.67076923076923
"2774",-113.78899,46.11224,1.7,873,207,2227,0
"2775",-114.91973,46.48144,5.8,938,342,1195,3.79571428571429
"2776",-115.83588,46.36489,6.9,1054,330,1036,3.84727272727273
"2777",-115.2396,46.63093,4.3,1695,159,1749,5.23125
"2778",-104.40455,47.35569,6.6,341,517,608,5.395
"2779",-109.05928,47.93243,7.1,358,483,958,3.78454999999999
"2780",-112.78355,47.25658,1.6,961,185,2074,3.07333333333333
"2781",-113.51216,47.24647,4.9,673,333,1526,2.92888888888889
"2782",-113.85489,47.59426,3.2,1339,120,1843,0
"2783",-113.14484,47.58702,1.6,1544,95,2195,0
"2784",-114.71331,47.92032,6.2,455,452,1053,3.02764705882353
"2785",-115.29288,47.12319,4.4,1187,229,1295,3.13875
"2786",-115.0665,47.61169,3.7,1172,118,1813,2.60671875
"2787",-115.45853,47.93396,4.5,1404,126,1683,3.348
"2788",-116.55072,47.54484,7.9,692,466,732,4.45005555555555
"2789",-116.93057,47.90086,6.9,788,378,842,4.889
"2790",-114.28185,48.72192,4.2,665,348,1204,2.54875
"2791",-116.93735,48.17176,7.3,745,437,671,4.67909090909091
"2792",-116.99722,48.66239,4.2,895,233,1323,4.185
"2793",-116.40021,48.92692,7.4,573,432,640,3.83963333333333
"2794",-84.788,33.5572,16.2,1352,302,257,5.25472727272727
"2795",-110.31899,37.40981,11.4,274,790,1942,3.8775
"2796",-108.38375,38.22767,8.3,374,711,2086,3.1028
"2797",-108.34909,38.71239,9.8,264,783,2000,2.203
"2798",-107.217,39.1526,3.9,802,345,2714,2.79054545454545
"2799",-114.55304,45.88973,4.1,974,303,1632,2.61352941176471
"2800",-114.59358,46.39298,3.6,1167,233,1681,2.64
"2801",-116.21169,47.44547,6.1,1096,283,1003,3.03985714285714
"2802",-81.13801,31.95952,18.7,1290,159,5,2.80705
"2803",-110.9651,43.50213,2.1,1112,250,2518,4.772
"2804",-92.75627,48.32218,2.9,701,138,391,2.93825
"2805",-87.96643,32.08569,17.8,1443,328,65,7.12707142857143
"2806",-87.39514,32.19965,17.8,1406,346,79,3.8075
"2807",-84.78467,33.49439,16.2,1341,314,274,4.8609
"2808",-87.36599,33.08469,16.9,1424,306,91,2.71439999999999
"2809",-78.81834,36.97683,13.7,1116,294,152,4.23223333333333
"2810",-77.49911,38.39937,13.2,1051,274,91,6.49714285714285
"2811",-93.29153,46.88191,3.8,701,147,409,2.28913888888889
"2812",-93.35529,48.30362,2.8,671,151,375,3.98533333333333
"2813",-93.81271,46.85027,3.9,692,153,427,4.63792307692308
"2814",-94.50574,47.08697,3.9,674,154,422,3.28672222222222
"2815",-90.29831,47.91643,2.3,793,99,596,3.14454545454545
"2816",-94.13987,46.26391,4.7,685,160,408,2.6585
"2817",-95.01461,47.03677,3.7,651,163,451,3.3278125
"2818",-93.64186,47.71253,3,701,120,409,2.985
"2819",-94.20234,47.67221,3.4,658,150,428,3.38279166666667
"2820",-91.76467,47.27219,2.4,723,150,517,3.48086363636364
"2821",-95.13788,48.80038,2.7,582,179,363,3.38588888888889
"2822",-92.26762,47.61651,2.7,705,140,426,3.54409090909091
"2823",-92.09231,48.10004,2.9,716,132,407,3.209375
"2824",-94.66068,46.22548,4.9,672,178,395,4.70021428571429
"2825",-82.80758,31.95777,18.6,1206,391,91,8.3075
"2826",-121.35794,45.59596,9.7,526,649,14,2.56829411764706
"2827",-80.88775,32.61762,18.4,1292,218,0,2.44166666666667
"2828",-78.71576,37.21203,13.4,1090,296,152,7.833125
"2829",-83.11,44,7.4,816,179,243,6.49
"2830",-83.33,44.86,6.4,774,177,350,3.63
"2831",-92.68352,46.78633,3.5,736,151,397,3.02783333333333
"2832",-92.1925,46.97033,3,726,118,438,2.9638
"2833",-93.06504,46.35746,4,734,147,380,2.98116666666667
"2834",-93.86498,46.99389,3.8,688,158,393,3.36377777777778
"2835",-94.72086,46.37394,4.9,671,175,380,3.657375
"2836",-94.22726,46.53884,4.5,686,163,374,2.66786363636363
"2837",-95.92367,46.53617,4.6,579,220,433,2.07675
"2838",-90.62198,47.70931,2.9,798,72,465,5.9513
"2839",-91.81491,47.4212,2.5,717,140,527,3.57725
"2840",-91.3115,47.57057,2.4,751,120,603,3.316125
"2841",-91.85556,47.93683,3.2,703,137,437,3.043625
"2842",-92.70528,47.31853,3.1,701,137,402,4.33628571428571
"2843",-92.51564,47.79144,2.7,725,126,441,3.0561
"2844",-93.41308,47.16704,3.8,696,157,381,4.28696428571428
"2845",-93.02962,47.60915,3.1,706,129,422,3.871625
"2846",-93.75202,47.97682,3.1,666,159,380,2.962
"2847",-94.63344,47.34426,3.5,643,164,409,2.25720833333333
"2848",-95.12065,47.14396,3.6,654,169,496,4.08658823529412
"2849",-95.1665,47.68888,3.4,611,169,398,2.33811111111111
"2850",-90.93948,48.02404,2.5,737,120,492,4.5335
"2851",-94.3036,48.30535,3,633,166,367,2.69896666666667
"2852",-94.63449,48.60824,3.2,626,178,344,3.05946428571429
"2853",-95.55424,48.4997,3,564,212,369,3.2618
"2854",-95.90777,48.79325,2.7,534,220,333,3.38405
"2855",-105.78657,39.68135,-0.6,618,197,3267,1.13
"2856",-105.25165,39.41084,7.9,479,532,1996,2.3195
"2857",-67.64987,45.25577,5.7,1122,149,99,2.48821052631579
"2858",-71.74806,42.8369,7.4,1150,150,211,4.16872727272727
"2859",-75.45045,42.36379,7,1015,133,503,3.9375
"2860",-75.80247,42.50658,7,1025,128,465,8.87857142857143
"2861",-73.8008,42.87784,8.1,932,178,109,4.61833333333333
"2862",-79.23,41.70999,8,1109,155,152,2.73
"2863",-75.59662,38.94968,13.2,1109,224,0,9.763
"2864",-114.87051,45.98972,6.8,702,466,1000,4.185
"2865",-116.04822,45.01319,4,968,347,1615,0
"2866",-74.83069,41.2595,9.6,1135,159,150,11.633
"2867",-74.87906,41.13871,9.5,1174,138,188,7.39791666666667
"2868",-74.90661,41.15097,9.6,1160,149,162,9.9375
"2869",-74.81665,41.26809,9.4,1144,145,210,7.238
"2870",-74.73736,41.22873,9.2,1172,114,291,7.33
"2871",-74.96864,41.06699,9.3,1199,126,218,4.416
"2872",-122.5093,43.14734,8.1,1496,386,1276,2.49958823529412
"2873",-74.58489,41.96896,5.4,1462,4,805,8.594
"2874",-74.58277,41.91676,6.6,1337,20,594,10.032
"2875",-74.53847,41.96091,6.1,1370,26,576,9.75157142857143
"2876",-74.31559,41.56047,9.7,1117,147,156,5.36
"2877",-74.4934,42.01651,4.6,1540,0,967,3.968
"2878",-74.501,41.99783,5.5,1473,11,685,7.95
"2879",-74.49867,41.96983,5.4,1482,0,846,3.878
"2880",-74.48974,41.94841,6,1374,16,635,5.75775
"2881",-74.4518,41.9604,5.6,1427,10,701,13.165
"2882",-74.40836,41.99945,4.3,1684,0,1009,3.3793125
"2883",-74.4017,41.9777,5.1,1469,9,739,8.69333333333333
"2884",-74.37014,41.98091,4.8,1562,0,907,3.77666666666667
"2885",-74.51428,41.96515,5.6,1451,5,766,8.916
"2886",-74.51199,41.96387,5.5,1464,2,805,4.275
"2887",-74.3415,41.96774,6.7,1329,44,588,3.1025
"2888",-74.51115,41.96618,5.6,1444,7,745,4.0425
"2889",-78.98,41.57999,7.2,1116,103,555,10.2016666666667
"2890",-75.15575,41.25103,7.5,1207,96,387,3.56
"2891",-75.08515,41.01481,9.8,1236,135,92,9.872
"2892",-74.921,41.153,9.7,1155,157,141,4.094
"2893",-74.89733,41.18003,9.7,1148,155,155,5.29
"2894",-74.89359,41.29306,8.9,1174,104,357,4.32857142857143
"2895",-74.89166,41.19402,9.6,1145,152,175,6.54
"2896",-74.88706,41.22677,9.5,1141,149,202,4.46535714285714
"2897",-75.08067,41.14163,8.4,1176,113,349,4.445
"2898",-78.9532,41.61128,8.4,1032,215,91,10.72
"2899",-79.19697,41.61877,8.8,1071,189,152,3.52625
"2900",-122.42851,43.14467,6.2,1543,366,1513,2.38143333333333
"2901",-78.77181,41.9897,7.7,1102,158,152,3.49
"2902",-79.05191,41.84218,7.1,1129,97,551,1.82
"2903",-78.98,41.80999,7.6,1107,134,213,2.73
"2904",-79.14,41.78999,8.2,1104,162,152,11.63
"2905",-79.25,41.75999,7.1,1115,106,573,6.79422222222222
"2906",-79.04076,41.75067,7.5,1100,128,469,6.54
"2907",-78.96,41.71999,8,1058,181,152,5.72605555555556
"2908",-78.96,41.70999,7,1121,104,579,9.874
"2909",-78.99724,41.71938,7.1,1112,106,531,4.445
"2910",-79.29185,41.71785,7.3,1105,113,522,11.63
"2911",-79.35432,41.68469,7.6,1088,123,483,2.878
"2912",-79.11191,41.67136,7.2,1112,100,583,9.304
"2913",-79.03017,41.63846,7.3,1099,119,507,10.008
"2914",-112.79999,34.86999,11.8,410,949,1627,3.48921428571428
"2915",-115.88844,46.85619,8.1,749,442,792,2.44384615384615
"2916",-74.93287,41.09417,9.1,1197,110,301,2.184
"2917",-74.96249,41.08447,9.3,1192,125,233,6.36372222222222
"2918",-74.47467,42.01266,4.8,1522,0,884,5.25499999999997
"2919",-74.47439,42.02282,4.4,1561,0,1028,3.31571428571428
"2920",-74.41081,42.0075,4.5,1650,0,979,4.85508333333333
"2921",-74.40836,42.00421,4.3,1687,0,1036,4.4225
"2922",-74.39378,42.00082,3.8,1759,0,1194,4.03996153846154
"2923",-74.40467,42.01111,4.6,1618,0,946,7.85571428571428
"2924",-74.39512,42.00813,4.4,1652,0,1023,4.38807142857143
"2925",-74.48899,42.00888,5.2,1490,6,766,8.78333333333333
"2926",-74.87295,41.24521,9.6,1135,158,177,4.38333333333333
"2927",-74.83288,41.34958,9,1173,114,302,10.7225
"2928",-74.88269,41.26197,9.2,1152,132,270,8.63039999999997
"2929",-74.89842,41.2934,8.8,1177,98,375,3.60714285714286
"2930",-74.92345,41.27793,8.7,1173,99,379,3.535
"2931",-74.88187,41.27455,9,1168,109,345,8.466
"2932",-74.90043,41.28131,8.9,1172,103,360,7.76833333333333
"2933",-110.93356,43.94158,1.7,1390,206,2426,2.57
"2934",-75.54514,38.31182,13.6,1129,224,15,8.50807142857142
"2935",-75.45484,38.54688,13.5,1116,229,29,7.205
"2936",-75.67854,39.03496,13.2,1116,221,22,8.8435
"2937",-75.74036,39.17784,13.1,1127,206,31,7.21416666666666
"2938",-75.61814,38.48745,13.7,1116,231,22,8.65921428571428
"2939",-75.3125,38.75853,13.6,1112,225,5,5.995
"2940",-75.6899,38.66164,13.4,1106,228,12,10.6466428571429
"2941",-75.58236,38.81596,13.3,1129,207,21,12.886
"2942",-75.60759,38.54648,13.6,1121,222,22,5.65861111111111
"2943",-75.26042,38.82925,13.5,1139,172,7,7.2852
"2944",-75.51717,38.69784,13.4,1125,217,32,4.29064285714286
"2945",-115.83309,46.59713,6.6,1032,345,1031,2.7958
"2946",-75.76261,39.36235,12.9,1096,219,21,14.1575
"2947",-75.48114,38.95691,13.3,1132,210,10,5.215
"2948",-75.72836,39.14509,13.1,1117,215,20,11.8883333333333
"2949",-75.41883,38.79921,13.4,1125,213,15,5.73933333333333
"2950",-75.26093,38.46319,13.7,1106,233,11,7.28961111111111
"2951",-75.54891,38.8648,13.3,1128,205,17,7.1975
"2952",-109.5393,33.88564,3.2,986,196,3154,1.22372222222222
"2953",-110.72848,34.11664,11.5,687,692,1786,3.3869375
"2954",-122.29027,43.14159,5.2,1539,311,1763,2.325
"2955",-105.64866,39.68625,1.6,564,261,2943,4.13328571428571
"2956",-108.15004,46.10041,7.8,355,559,1057,0.975
"2957",-106.86041,37.15868,5.7,591,522,2377,3.26889285714286
"2958",-105.24369,37.31222,2.1,587,324,3239,6.2775
"2959",-107.54229,38.91294,8.3,422,662,1910,4.322
"2960",-108.96848,37.75318,8.1,319,793,2020,4.86366666666667
"2961",-105.00094,39.26754,8,512,500,2018,3.224125
"2962",-105.11024,38.28262,10.3,409,715,1789,0.98
"2963",-108.28639,39.45047,9.4,350,790,1676,5.42
"2964",-107.19295,39.39502,7.5,393,708,1920,3.25591666666667
"2965",-106.35297,40.28773,2.5,522,407,2756,3.29272222222222
"2966",-106.57899,40.11061,1.6,799,318,2955,3.94428571428571
"2967",-107.24201,38.91335,4.9,677,409,2601,3.81290909090909
"2968",-106.72175,38.6312,1.5,545,359,3130,4.36858333333333
"2969",-107.27806,38.42247,4.3,301,648,2471,3.77321428571429
"2970",-107.32573,37.92688,1.9,500,420,2800,3.17122222222222
"2971",-107.37942,37.43968,3.6,832,257,3012,3.7095
"2972",-107.66019,37.46866,2.5,902,201,3134,3.24494444444444
"2973",-104.66623,37.41199,9.5,469,647,1992,0.788
"2974",-103.60359,37.42888,10.9,386,773,1683,4.15183333333333
"2975",-103.11051,37.12963,11.2,408,769,1507,5.563
"2976",-108.80154,39.01296,9.1,290,702,2192,3.8754375
"2977",-108.89533,38.73065,9.8,372,739,1873,4.21341666666667
"2978",-106.81877,37.65278,1,977,207,3302,3.8695
"2979",-108.63621,40.45126,7.6,329,657,1991,3.135
"2980",-108.44603,37.49248,7,522,596,2315,5.006
"2981",-108.93,38.24571,10.2,355,823,1768,1.125
"2982",-106.66166,39.12995,-0.6,683,281,3245,5.022
"2983",-108.26141,39.94244,6.6,388,642,1976,4.28914285714286
"2984",-108.82629,39.72576,7.2,416,577,2148,3.9075
"2985",-108.37858,37.96567,5.6,555,504,2457,2.63
"2986",-116.36524,44.88438,6.4,747,461,1384,2.86388888888889
"2987",-114.46012,43.68653,3,824,307,2341,1.29
"2988",-116.66466,48.30658,6,979,295,1017,3.35641666666667
"2989",-111.55971,43.44458,4.7,557,373,2082,5.08281249999999
"2990",-112.10519,42.71925,5.1,976,320,2170,5.67783333333332
"2991",-114.50103,44.18453,2.2,646,249,2465,0
"2992",-115.51645,43.39367,7.7,508,663,1349,4.99925
"2993",-116.30785,44.38724,7.4,649,541,1265,2.66825
"2994",-114.58534,46.61725,3.5,1209,271,1616,3.45508823529411
"2995",-115.62933,46.32558,6.4,1264,272,1227,3.29941176470588
"2996",-116.41913,45.82399,7.7,549,391,1090,3.41273684210526
"2997",-114.55978,45.66471,2.5,994,295,1892,2.30185
"2998",-116.59566,47.8119,5.4,1253,172,1203,3.26216666666667
"2999",-116.47845,46.81791,7.1,800,430,868,3.14947368421053
"3000",-113.94015,45.43543,6.1,487,500,1658,1.8928125
"3001",-114.51739,45.16913,1.5,885,217,2355,0
"3002",-113.91773,44.93764,3.7,567,248,2378,2.79
"3003",-114.40102,44.90038,3.8,495,444,1882,1.86
"3004",-114.52669,44.67322,2.7,734,343,2173,0.375
"3005",-112.70321,42.48367,4.7,910,291,2324,6.696
"3006",-115.5749,44.85833,1.8,1005,308,2110,0
"3007",-104.1807,45.64522,6.8,389,470,1148,3.73745
"3008",-114.68782,48.59506,4.7,665,343,1132,3.065125
"3009",-114.09211,48.35369,2.2,1558,52,2019,3.348
"3010",-113.14578,47.88009,2.9,1076,151,1554,3.37294117647059
"3011",-113.08089,46.3984,0.6,1176,98,2641,0
"3012",-111.91211,46.37002,1.8,732,138,2271,2.42229166666666
"3013",-112.80012,47.38973,1.4,791,157,2164,3.13875
"3014",-112.7668,46.90006,3.9,602,319,1715,2.98115625
"3015",-112.09011,45.69406,2.4,733,167,2311,0.75
"3016",-111.88178,44.88401,0,828,151,2593,0.9375
"3017",-114.62596,47.115,4.2,1040,187,1757,2.5235
"3018",-110.92492,45.15564,2.9,601,292,2096,4.897
"3019",-106.0313,45.5133,7.2,357,568,1075,3.088
"3020",-106.08003,45.01966,7.6,392,521,1263,3.791625
"3021",-114.40105,46.38876,2.3,1408,151,2145,0.595384615384615
"3022",-106.65748,45.27832,7.4,365,604,1058,4.745125
"3023",-115.77623,47.78711,5.4,1199,234,1177,2.98181818181818
"3024",-112.73726,45.90997,3.3,503,242,2066,5.23125
"3025",-110.21665,46.1406,3.1,775,163,2082,3.49785714285714
"3026",-112.73503,47.89168,2.8,725,184,1694,2.85815789473684
"3027",-86.74304,34.08621,15.6,1463,243,213,5.0533947368421
"3028",-85.1462,32.62694,17.2,1329,362,152,4.48459090909091
"3029",-85.14621,32.62694,17.2,1329,362,152,4.55036363636363
"3030",-113.19573,47.22341,3.8,780,301,1615,3.36570588235294
"3031",-121.95252,43.13919,5.4,942,496,1616,0
"3032",-121.61938,43.1356,5.4,874,495,1779,0
"3033",-80.93861,37.39041,10.5,966,226,892,4.2322
"3034",-80.71538,37.83831,10,1094,179,782,4.95595
"3035",-81.54389,37.30924,11.1,1089,190,711,6.67325
"3036",-81.43591,37.5414,11.1,1162,164,621,5.03275
"3037",-81.90851,37.68804,11.7,1194,162,476,5.945375
"3038",-81.33305,37.77226,10.8,1134,172,614,5.41370833333333
"3039",-79.75884,38.59574,6.4,1252,44,1221,11.2545714285714
"3040",-78.98855,38.88701,9.4,1017,178,823,4.250075
"3041",-80.59587,38.07215,8.2,1404,24,1006,6.82775
"3042",-80.50441,38.3057,9.6,1336,47,714,10.1838125
"3043",-81.12193,38.23095,11.6,1118,187,333,9.806
"3044",-81.73342,38.14242,12,1167,167,347,7.92935714285714
"3045",-81.63007,38.38222,12.4,1088,241,216,14.85
"3046",-81.52649,38.60358,12.1,1117,223,298,9.40627777777777
"3047",-82.35674,38.0687,12.3,1153,192,382,9.61571428571428
"3048",-82.13578,38.53147,12.4,1066,259,228,8.60086363636364
"3049",-121.545,43.13106,5.8,711,599,1561,0
"3050",-74.30371,39.69435,11.7,1104,176,15,6.24666666666667
"3051",-74.93587,39.65222,12.3,1116,176,36,5.5475
"3052",-75.08721,39.43133,12.1,1084,199,30,5.9351875
"3053",-78.70791,38.98893,10.4,962,290,460,8.32
"3054",-79.90358,39.33984,10.3,1213,111,562,7.238875
"3055",-79.80415,39.67376,9.5,1252,46,611,12.054
"3056",-80.03852,39.21203,10.7,1210,137,458,12.515
"3057",-80.66621,39.1394,11.1,1150,188,315,5.62857142857143
"3058",-80.44648,39.59326,10.6,1135,207,376,8.21786363636364
"3059",-80.53402,39.74645,10.6,1063,234,401,8.19142857142857
"3060",-75.04856,40.5032,10.5,1182,146,109,4.548
"3061",-78.03527,40.6978,9.3,995,186,362,11.5356428571429
"3062",-121.48569,43.13946,5.7,688,602,1562,0
"3063",-77.52629,41.57483,7.3,985,147,578,3.63516666666667
"3064",-77.40225,41.78343,7.6,865,214,397,9.9375
"3065",-77.86408,41.94183,7,982,144,628,11.596
"3066",-78.44478,41.09292,8.1,1079,120,494,4.868
"3067",-78.29979,41.29843,7.4,1104,91,636,2.73
"3068",-79.37352,41.63236,7.6,1101,121,467,6.22014285714286
"3069",-89.38886,43.91657,7.1,802,190,256,5.43529166666667
"3070",-122.82884,43.19768,10.5,1418,430,756,2.42614583333333
"3071",-122.76219,43.18853,9.9,1368,443,978,1.98888333333333
"3072",-122.62097,43.18936,7.3,1642,313,1549,2.99896153846154
"3073",-121.12856,45.83782,9.2,545,617,518,2.56966666666667
"3074",-117.32508,48.52439,6.8,744,403,762,3.04639130434783
"3075",-122.0756,45.62343,11.2,1736,297,61,2.45528571428571
"3076",-121.2594,45.68519,10.9,417,718,101,3.02304545454545
"3077",-121.2443,48.24434,7.5,2496,171,489,2.54118421052631
"3078",-120.84567,42.18758,7,563,566,1676,3.13875
"3079",-120.24567,42.26984,5,543,393,2164,3.25886363636363
"3080",-120.57319,42.32433,6.6,514,553,1798,2.53587499999999
"3081",-120.84,42.08,7.2,536,587,1524,3.58714285714286
"3082",-121.17164,42.54146,7.7,445,686,1433,4.185
"3083",-120.56212,42.58276,6.2,493,544,1920,2.85974999999994
"3084",-120.89,42.67,5.9,616,525,1829,0
"3085",-121.02728,42.78663,6.9,519,602,1615,3.13875
"3086",-121.22462,42.97677,5.8,762,512,1798,0
"3087",-119.41277,44.12019,6.4,452,529,1554,3.13875
"3088",-118.45958,44.92381,5.3,682,396,1615,2.60567647058823
"3089",-118.24981,44.91722,3.6,877,272,2103,0
"3090",-121.37955,46.97873,3.3,1694,157,1798,1.45941176470588
"3091",-120.64787,48.87728,3,1015,269,1311,2.9315
"3092",-120.79395,48.93253,2.7,1157,215,1494,0.313125
"3093",-120.64386,48.92396,2.5,1173,198,1737,0
"3094",-120.78506,48.98287,2.1,1176,160,1798,1.395
"3095",-120.71411,48.98518,2.7,1073,215,1554,3.8952692307692
"3096",-120.6426,48.98007,2.4,1134,183,1798,3.32538461538462
"3097",-118.85187,44.25164,6.2,462,562,1554,2.0925
"3098",-117.94167,44.56202,6.5,457,535,1433,2.511
"3099",-121.0203,46.96905,4.9,1053,327,1504,2.64315789473684
"3100",-117.88011,45.98063,6.3,1127,283,1494,1.59360526315789
"3101",-117.59014,46.021,8.3,689,414,1311,2.18778260869565
"3102",-117.57365,46.11744,6.1,1095,262,1859,1.86
"3103",-117.80115,46.08201,6.9,1252,300,1311,2.07733333333333
"3104",-121.38663,46.82677,4.9,1465,299,1128,2.62778125
"3105",-121.17062,46.82379,4.2,1854,193,1615,1.765
"3106",-121.3087,46.92511,3.9,1675,210,1676,1.45565217391304
"3107",-118.91219,44.3536,5.9,598,422,1798,2.20263157894737
"3108",-123.55379,44.51217,9.7,3379,233,1115,1.61952941176471
"3109",-82.67525,30.86389,19.4,1283,343,30,6.2675
"3110",-86.80633,30.90413,18.5,1622,182,67,2.72677777777778
"3111",-81.06252,31.93743,18.8,1316,135,30,2.43716666666667
"3112",-81.69361,31.86382,19.3,1239,291,22,2.65916666666667
"3113",-123.93502,44.43531,10.8,2503,233,405,2.38197058823529
"3114",-121.21805,45.63459,11.8,377,756,37,4.2501875
"3115",-121.07944,45.65848,11.6,349,783,91,6.2775
"3116",-122.0528,45.61183,10.1,2490,173,582,2.195775
"3117",-113.2667,46.06218,0.4,865,105,2683,1.81828846153846
"3118",-113.2012,46.00615,2.1,770,185,2139,1.77975641025641
"3119",-109.4944,45.1383,-0.9,785,135,2877,2.64075
"3120",-111.9019,46.83389,6,371,435,1539,3.05206666666667
"3121",-113.0826,46.00187,3.1,534,274,2029,2.70666666666667
"3122",-113.7578,46.62709,3.1,970,146,2363,0.24
"3123",-113.7069,46.5598,6.1,436,493,1201,2.88781818181818
"3124",-113.8026,46.62984,3.4,966,164,2226,2.39142857142857
"3125",-111.7388,46.86125,4.7,441,332,1642,2.465275
"3126",-111.8716,46.90449,5.8,380,423,1473,1.81015625
"3127",-105.496,36.58398,5.5,586,449,2500,1.76856451612903
"3128",-105.4309,36.56973,2.7,723,225,3218,2.52659523809524
"3129",-105.3839,36.60332,3.9,600,347,2965,1.79303125
"3130",-105.543,36.55168,6.9,454,616,2438,2.1731052631579
"3131",-120.94083,47.0684,4.6,1636,244,1369,2.7293
"3132",-120.53985,45.87197,9.8,374,736,396,3.79354166666667
"3133",-118.77771,36.5657,8.9,1029,535,1932,3.77184615384615
"3134",-118.76307,36.4293,12.2,854,738,1206,3.37013333333333
"3135",-82.67,35.58,12.3,1063,302,610,3.44285714285714
"3136",-76.55,37.75,14,1115,214,0,3.14705555555555
"3137",-83.48,33.5,17.2,1213,400,0,3.823
"3138",-85.28,35,14.9,1366,266,206,7.76145
"3139",-85.23,35,14.8,1366,261,236,9.55041666666667
"3140",-85.26,34.23,15.6,1367,301,213,8.58264285714286
"3141",-84.38,33.82,15.7,1357,240,305,6.52016666666667
"3142",-84.37,33.78,15.7,1345,250,305,8.025
"3143",-84.47,33.73,15.8,1336,254,305,13.9075
"3144",-84.38,33.7,15.9,1323,259,305,13.654
"3145",-83.12,33.58,16.4,1243,331,335,5.46857692307692
"3146",-81.98,33.47,17.5,1206,368,44,6.73466666666666
"3147",-79.87,33.1,18.1,1272,187,1,3.94780769230769
"3148",-79.98,32.78,18.5,1213,126,3,3.468
"3149",-80.9,33.15,18,1201,308,6,2.2176
"3150",-106.61826,37.03296,1.8,1007,222,3306,4.61833333333333
"3151",-106.40628,38.9817,-0.1,621,295,3119,4.725
"3152",-108.50543,37.87613,7.6,414,686,2134,4.032
"3153",-105.05487,39.17063,5.7,606,287,2569,2.27473333333333
"3154",-106.36754,39.48345,1.6,521,414,2866,4.865
"3155",-108.56195,39.58612,5.3,580,372,2603,4.48
"3156",-105.16669,37.59124,5,482,462,2634,0.895
"3157",-104.91616,37.65531,9,449,645,2032,3.66072222222222
"3158",-106.26895,39.23116,0.5,464,359,3192,5.382
"3159",-108.17936,37.34812,6,614,479,2520,4.59875
"3160",-104.97322,37.16855,7.3,502,480,2467,2.75127272727273
"3161",-108.39008,39.32021,8.4,382,601,2166,4.88549999999999
"3162",-108.69851,37.6186,7.7,436,675,2169,2.37833333333333
"3163",-104.86304,38.14834,10.5,391,756,1729,5.4725
"3164",-104.35575,37.85575,10.8,374,808,1695,0.935
"3165",-107.98634,39.81366,6.2,480,529,2245,4.40166666666667
"3166",-106.55631,37.51115,1.1,919,231,3193,3.5236875
"3167",-106.50853,38.00225,2,644,320,3143,3.76571428571429
"3168",-108.66854,38.11876,9.1,364,756,1942,3.9025
"3169",-108.15034,37.84512,1.6,881,238,3181,3.687
"3170",-116.42189,45.24821,5.8,740,356,1542,2.51036363636364
"3171",-115.37386,44.06199,4.1,1082,358,2173,0
"3172",-116.66081,48.17294,7.4,786,416,643,2.82342
"3173",-116.18572,48.88421,5.5,821,312,980,2.89556818181818
"3174",-116.32431,48.6626,7.5,651,439,700,3.43194736842105
"3175",-116.15593,46.73107,6.8,971,367,1011,2.918275
"3176",-115.55618,46.49772,5.4,1485,221,1412,3.38685294117647
"3177",-111.24702,44.29481,3,782,353,1937,3.80454545454545
"3178",-115.51322,45.9984,6.5,1050,311,1086,2.78029545454545
"3179",-116.10464,45.73432,4.6,1034,204,1620,2.77523913043478
"3180",-115.46159,45.50296,2.6,792,322,1918,2.69375
"3181",-116.04836,45.24608,4,1132,277,1707,0.559285714285714
"3182",-116.80485,46.95112,7.2,780,396,981,2.97742
"3183",-116.53897,46.68602,8.3,682,470,798,2.9047
"3184",-114.06764,45.29873,3.6,731,284,2072,2.93196666666667
"3185",-114.20513,45.02674,2.6,643,274,2207,2.12523076923077
"3186",-116.2572,47.67174,6.2,1144,254,1049,3.1567
"3187",-116.07603,47.39723,5.2,1444,168,1337,2.79
"3188",-116.22016,47.2298,6.2,1009,343,1038,3.21923076923077
"3189",-115.54896,46.99557,5.1,1295,213,1522,3.44102777777778
"3190",-115.86703,44.47435,4.3,794,402,1775,0.685384615384615
"3191",-115.99881,44.24973,6.5,775,453,1535,3.29071428571429
"3192",-106.6797,45.67494,7.3,372,587,1036,4.56545454545455
"3193",-113.63578,45.79843,2.2,736,259,2171,3.348
"3194",-111.81892,44.56721,1.2,909,164,2411,3.69254545454545
"3195",-114.41154,48.95189,4.2,641,321,1214,3.08368421052632
"3196",-114.36743,48.45432,5.9,556,407,964,3.61547058823529
"3197",-113.7632,48.2257,4.5,972,218,1320,2.5385
"3198",-113.67612,46.29092,2.4,758,223,2042,2.654625
"3199",-111.84133,46.05197,6.1,334,504,1530,4.60115
"3200",-110.2852,46.77314,2.6,655,179,1965,2.68834210526316
"3201",-113.72694,47.74071,3.5,1304,109,1635,2.37270833333333
"3202",-111.65408,46.772,4.5,453,339,1609,3.9676923076923
