"","lon","lat","ubc_mat","ubc_map","ubc_cmd","elevuse_m","ci_rng"
"3387",-122.22244,43.28966,6.2,1632,335,1685,2.08273684210526
"3388",-121.95241,43.28902,4.3,1174,397,1747,1.81071052631579
"3389",-121.88751,43.28581,5,1158,438,1666,0.479722222222222
"3390",-121.81401,43.28187,5.7,916,512,1587,0.7223
"3391",-121.74844,43.28337,5.7,719,589,1487,0.892588235294117
"3392",-121.6807,43.28278,5.4,822,505,1729,0.16
"3393",-121.62077,43.28445,5.6,828,514,1684,0.1700625
"3394",-121.49068,43.2826,5.7,809,531,1620,0.283875
"3395",-122.69833,43.34131,10.7,1225,465,661,1.975725
"3396",-122.62815,43.33767,9.7,1334,405,1098,2.48294117647059
"3397",-113.42015,47.83358,4.9,755,303,1219,2.0425
"3398",-122.56602,43.33546,8.8,1442,375,1243,2.42586666666667
"3399",-122.42675,43.34301,6.9,1594,329,1526,2.10843181818182
"3400",-122.35186,43.34077,7.4,1571,364,1374,1.712
"3401",-122.15355,43.33754,5.5,1677,320,1614,1.56626666666667
"3402",-122.08612,43.3364,5.5,1628,351,1562,1.71308333333333
"3403",-122.01909,43.33444,4.8,1473,339,1735,0.43
"3404",-121.95235,43.33609,4.2,1194,392,1736,0.895394736842105
"3405",-121.8886,43.34099,5.5,863,518,1464,0.422461538461538
"3406",-121.82024,43.33596,5.6,740,571,1468,0.24
"3407",-121.75294,43.33819,6,633,612,1401,1.67938888888889
"3408",-121.67856,43.3353,5,900,450,1824,1.178
"3409",-121.54744,43.3319,5.6,868,486,1660,0.1881
"3410",-121.47847,43.33187,5.3,915,451,1747,1.019
"3411",-122.69883,43.3926,9.9,1384,390,1018,2.07301785714286
"3412",-112.90164,48.16146,3.6,638,207,1524,3.13839285714286
"3413",-122.6337,43.39233,10.8,1098,496,584,2.26607142857143
"3414",-122.48596,43.38443,7.7,1550,351,1275,2.08173913043478
"3415",-122.36197,43.38593,7.3,1571,359,1286,1.91028846153846
"3416",-122.28984,43.39354,6.1,1766,286,1639,1.911875
"3417",-122.22246,43.39138,5.4,1734,281,1690,2.2222
"3418",-122.02221,43.38242,3.6,1630,284,1895,0.504766666666667
"3419",-121.94283,43.38916,5.5,916,489,1442,2.21888235294118
"3420",-121.87758,43.38396,5.7,896,481,1533,0.460214285714286
"3421",-121.74967,43.38298,5.9,588,616,1384,0.645833333333333
"3422",-121.68113,43.37686,6.2,666,592,1370,1.21492307692308
"3423",-112.80453,47.95897,2,857,131,1707,1.99477272727273
"3424",-121.54984,43.37949,5.9,892,469,1678,0.478642857142857
"3425",-121.21452,43.38124,6.3,313,725,1443,4.5667
"3426",-122.69336,43.44617,9.6,1610,328,1179,4.39
"3427",-122.6277,43.42662,10.4,1335,420,830,2.25931818181818
"3428",-122.56101,43.43849,10.2,1191,477,757,2.3799375
"3429",-122.4136,43.433,8.6,1423,384,972,1.94576388888889
"3430",-122.36569,43.43639,9.3,1407,396,899,1.91048214285714
"3431",-122.2958,43.43472,5.7,1789,273,1728,1.66244736842105
"3432",-122.2218,43.43701,5.6,1767,267,1701,1.73103571428571
"3433",-122.15306,43.43946,4.4,1776,267,1754,1.91028571428571
"3434",-122.09235,43.43146,3.3,1804,257,1862,2.08567857142857
"3435",-112.78213,47.84742,2,804,154,1768,2.132
"3436",-122.02358,43.44115,4.8,1265,377,1634,1.851875
"3437",-121.8842,43.43904,5.8,861,488,1434,0.576055555555556
"3438",-121.28221,43.42878,6,341,726,1428,5.41513636363636
"3439",-121.20884,43.42523,6.4,305,738,1418,5.24977777777778
"3440",-122.69246,43.48974,10.1,1518,402,858,1.87006060606061
"3441",-122.62642,43.48972,9.9,1487,407,876,2.2658125
"3442",-122.55755,43.49451,9.4,1507,376,1038,2.11276785714286
"3443",-122.49098,43.48786,8.2,1663,327,1206,1.96145833333333
"3444",-122.42352,43.48069,10.1,1281,455,674,1.97783333333333
"3445",-122.35311,43.47559,9.7,1319,443,786,1.92630769230769
"3446",-122.29269,43.49239,8,1481,334,1352,1.86045454545454
"3447",-112.76792,47.60674,4.3,439,338,1494,3.02263636363636
"3448",-122.22475,43.48186,7.8,1566,345,1216,2.21720833333333
"3449",-122.15634,43.48929,4,1850,250,1833,2.16032352941177
"3450",-122.09308,43.48663,4.1,1667,290,1748,2.20027777777778
"3451",-122.01702,43.48446,4.9,1059,433,1594,0.511125
"3452",-121.94508,43.485,5.3,908,482,1491,0.70775
"3453",-121.88375,43.47988,5.6,946,452,1484,0.438888888888889
"3454",-121.40178,43.47968,6.2,501,656,1392,2.607
"3455",-121.34552,43.47256,6.3,448,669,1449,0.191666666666667
"3456",-121.27465,43.47463,6.2,387,698,1454,0.202
"3457",-121.19854,43.47595,5.9,327,710,1468,3.73944736842105
"3458",-121.14526,43.47121,6,307,721,1429,6.53861111111111
"3459",-122.69564,43.54105,8.6,1945,287,1227,2.10689130434783
"3460",-112.88862,47.50321,3.3,584,272,1585,2.63486111111111
"3461",-122.49104,43.53618,9.3,1476,381,985,2.00080357142857
"3462",-122.42509,43.53346,9.1,1357,369,1077,1.88567307692308
"3463",-122.3545,43.54058,7.6,1491,313,1330,2.11927083333333
"3464",-122.28747,43.53563,8.2,1537,322,1249,2.63127777777778
"3465",-122.0876,43.53202,3.5,1691,262,1816,1.55335714285714
"3466",-122.01083,43.52906,4.1,1373,341,1811,0.490884615384615
"3467",-121.94818,43.53205,5.5,894,464,1463,1.92425
"3468",-121.88096,43.53151,5.6,943,452,1517,2.10073529411765
"3469",-121.82043,43.53566,5.4,806,493,1550,1.22965217391304
"3470",-121.73993,43.53085,5.3,836,461,1653,1.19147727272727
"3471",-121.34912,43.52541,5.9,569,596,1557,0.50605
"3472",-121.27489,43.52584,6,493,628,1523,0.347142857142857
"3473",-121.20427,43.52412,6.3,371,665,1536,0.517115384615385
"3474",-121.1397,43.52849,5.9,386,633,1606,6.02428571428571
"3475",-121.06123,43.52353,6,299,723,1418,4.79475
"3476",-109.67976,43.02568,-0.2,832,163,3116,3.35571875
"3477",-124.18464,43.58136,10.9,1696,267,11,3.10826
"3478",-122.67659,43.59162,8.9,1852,303,936,2.47909523809524
"3479",-122.48886,43.58546,10.2,1420,381,829,2.32157352941176
"3480",-122.41606,43.58558,9.6,1335,369,803,2.01217142857143
"3481",-122.34587,43.58922,7.2,1531,261,1388,2.3411875
"3482",-122.29212,43.58652,7.1,1563,279,1250,2.59923529411765
"3483",-122.21916,43.5855,6.5,1711,272,1363,2.25576190476191
"3484",-122.14499,43.58258,4.8,1954,229,1657,2.80536666666667
"3485",-122.08484,43.59086,4.9,1728,259,1649,2.2170652173913
"3486",-121.94766,43.58563,3.9,1500,321,1925,1.50221052631579
"3487",-121.88357,43.58418,6,750,538,1354,0.888416666666667
"3488",-121.81123,43.58189,4.8,819,453,1648,0.974681818181818
"3489",-121.74872,43.58312,5.6,775,489,1512,1.8838947368421
"3490",-121.40484,43.5782,6.4,593,617,1415,2.18507142857143
"3491",-121.33711,43.5715,6.1,649,589,1480,0.420624999999999
"3492",-121.26805,43.57831,6,607,550,1610,0.4025
"3493",-121.19547,43.5738,6,461,578,1657,0.348875
"3494",-121.07219,43.57043,5.8,312,690,1495,4.113
"3495",-109.22974,42.72399,-0.5,750,233,2903,2.23669230769231
"3496",-121.00518,43.56424,6.2,306,702,1458,5.30458333333333
"3497",-120.93057,43.56782,6.3,308,697,1468,8.496
"3498",-120.86811,43.56483,6,304,669,1564,4.08240625
"3499",-120.79867,43.56415,5.9,311,623,1675,0.24
"3500",-124.18598,43.62966,10.9,1820,257,80,2.82352
"3501",-122.68934,43.6377,9.7,1736,316,932,3.08871428571429
"3502",-122.62581,43.63657,9.4,1726,377,839,2.36078260869565
"3503",-122.55842,43.63627,7.5,1929,220,1380,2.380275
"3504",-122.42737,43.63348,10.5,1272,415,619,2.13066129032258
"3505",-122.35513,43.63612,8.7,1425,282,1238,2.159
"3506",-122.27829,43.63412,9.4,1378,353,780,2.21271666666667
"3507",-122.21337,43.63122,7.8,1553,303,1105,3.26355
"3508",-122.08138,43.63551,4.6,1904,233,1708,2.03939285714286
"3509",-122.02451,43.63119,4.5,1783,245,1668,2.14045833333333
"3510",-121.94558,43.6315,3.5,1747,258,1950,0.654692307692308
"3511",-121.87359,43.62598,6,756,520,1387,1.79714705882353
"3512",-121.81212,43.63302,5.9,724,523,1427,2.0739
"3513",-121.74284,43.63475,5.3,973,429,1670,0.445333333333333
"3514",-121.40232,43.62232,6.5,608,604,1433,0.21
"3515",-121.26917,43.62407,6,671,514,1662,0.651375
"3516",-121.13475,43.62367,5.8,378,584,1693,0.28
"3517",-121.06094,43.62655,5.6,306,663,1573,0.22
"3518",-120.9937,43.62204,6.1,312,663,1552,0.38275
"3519",-120.93168,43.62419,5.8,317,619,1673,0.355545454545455
"3520",-109.67376,43.03498,-0.2,823,168,3072,4.32908333333333
"3521",-120.85912,43.61593,6.2,306,629,1638,3.58965384615385
"3522",-120.79398,43.6222,6.1,283,663,1565,8.705
"3523",-123.91507,43.68315,10.8,2173,249,254,4.088625
"3524",-123.84311,43.67798,10.8,2115,281,437,2.44563157894737
"3525",-122.69119,43.68476,10.1,1681,305,1012,2.7128
"3526",-122.62784,43.68697,9.5,1744,289,1027,2.9519375
"3527",-122.56501,43.68274,8.3,1783,260,1201,2.84669565217391
"3528",-122.48493,43.68497,10.5,1339,414,728,2.13470833333333
"3529",-122.35331,43.68669,9.7,1289,346,943,2.22371153846154
"3530",-122.28471,43.68186,9.4,1313,373,831,2.07553571428571
"3531",-122.21479,43.68251,8.3,1409,336,1038,1.99902941176471
"3532",-122.14194,43.68045,5.5,1798,231,1677,2.07407142857143
"3533",-122.08222,43.68251,4.3,1896,226,1707,2.15997222222222
"3534",-122.01729,43.67491,4.2,1864,224,1754,2.49664705882353
"3535",-121.94758,43.68122,3.8,1768,247,1811,0.515375
"3536",-121.87442,43.67961,5.6,845,478,1457,2.40225
"3537",-121.81321,43.67909,6.1,631,557,1344,0.57115
"3538",-121.67488,43.6783,6.1,638,554,1472,1.341125
"3539",-121.60457,43.67144,6.5,514,625,1305,0.3021
"3540",-121.40476,43.67329,6.3,575,623,1383,0.4341
"3541",-121.33425,43.67356,6,766,516,1596,0.566666666666667
"3542",-121.27204,43.67279,4.5,751,442,1982,0.447687499999999
"3543",-121.201,43.67454,4.2,635,458,1982,0.508966666666667
"3544",-121.06438,43.67658,5.8,299,648,1601,0.2
"3545",-120.99864,43.66454,5.3,313,601,1913,0.57426923076923
"3546",-120.92991,43.6693,5.8,293,677,1526,0.23
"3547",-120.85957,43.66615,5.6,290,666,1559,4.6215
"3548",-122.6959,43.73501,10.8,1464,405,555,2.09218518518519
"3549",-122.61978,43.73056,10.2,1620,327,785,4.8525
"3550",-122.55617,43.73416,10.5,1501,364,671,2.09540625
"3551",-122.48897,43.73583,11,1317,424,552,2.39812962962963
"3552",-122.41591,43.73172,10.6,1225,451,497,2.13937931034483
"3553",-122.36071,43.73605,9.7,1235,381,963,1.98702
"3554",-122.28756,43.72919,8.9,1236,335,1090,2.51189130434783
"3555",-122.21758,43.73344,8.4,1318,337,1026,2.18
"3556",-122.15622,43.73461,5.3,1611,217,1654,2.76916666666667
"3557",-122.07524,43.72983,4.3,1848,222,1758,2.39363333333333
"3558",-122.01737,43.73076,3.9,1852,224,1688,1.98915217391304
"3559",-121.93569,43.73022,4,1783,240,1775,1.56921875
"3560",-121.88144,43.72676,5.7,947,424,1499,0.558416666666667
"3561",-121.81113,43.72401,6,722,512,1423,2.05347826086956
"3562",-121.73715,43.73033,6.3,574,583,1326,0.50025
"3563",-121.67134,43.7219,6.4,518,612,1319,0.208583333333333
"3564",-121.60393,43.72396,5.9,662,529,1519,1.37642857142857
"3565",-121.40303,43.7277,6.4,555,627,1349,1.62223684210526
"3566",-121.33474,43.72181,5.7,715,500,1678,1.35775
"3567",-109.26874,42.69499,0.1,649,286,2794,2.455
"3568",-121.05834,43.71587,6,306,635,1608,0.186899999999999
"3569",-120.994,43.71594,5.8,294,685,1488,0.377285714285714
"3570",-120.92687,43.71652,5.7,280,691,1490,5.78605555555555
"3571",-123.91667,43.78414,11.4,1966,324,121,3.9055
"3572",-122.69123,43.78441,9.4,1645,313,1219,2.352375
"3573",-122.62037,43.78876,10.2,1626,342,791,2.56447619047619
"3574",-122.54966,43.78451,10.6,1399,420,566,2.36314
"3575",-122.48029,43.78101,10.5,1407,405,712,2.08596153846154
"3576",-122.42363,43.78901,10.5,1307,364,838,2.36983870967742
"3577",-122.21912,43.77838,9,1284,334,915,2.61325
"3578",-122.14119,43.78509,6.6,1505,270,1327,2.09445454545455
"3579",-122.0189,43.7753,4.1,1814,227,1674,2.800875
"3580",-121.94186,43.77347,4,1764,238,1731,1.87134375
"3581",-121.87435,43.77869,5.4,1034,402,1503,1.95557894736842
"3582",-121.74194,43.77776,6.1,756,499,1409,0.989117647058823
"3583",-121.6035,43.7757,6.5,512,621,1304,0.207
"3584",-121.39949,43.78016,6.7,562,619,1358,1.452125
"3585",-121.31666,43.77733,6.2,708,541,1558,1.47908
"3586",-121.26612,43.77128,3.9,718,422,2118,0.648576923076923
"3587",-121.18915,43.77434,4.1,643,453,2059,0.500958333333333
"3588",-109.17974,42.73499,-1,835,190,3054,3.16154545454545
"3589",-121.05457,43.76763,6.2,304,663,1524,0.427285714285714
"3590",-120.98467,43.77077,6.2,285,688,1472,3.63676315789474
"3591",-120.92516,43.7657,6.4,282,668,1515,4.48161538461538
"3592",-123.98781,43.82573,11,2058,274,119,4.240125
"3593",-122.6851,43.83713,10.7,1458,383,400,2.48389130434783
"3594",-122.5542,43.83369,10.2,1576,319,1008,1.95646551724138
"3595",-122.49032,43.83561,9.7,1588,329,989,2.45929545454545
"3596",-122.41917,43.83523,10.2,1417,397,751,2.15110344827586
"3597",-122.34842,43.83041,9.2,1341,337,1041,2.394
"3598",-122.27979,43.82703,8.1,1365,320,1033,2.06985
"3599",-122.2174,43.83022,6.3,1438,230,1531,1.97772916666667
"3600",-122.14223,43.82661,6.1,1560,219,1601,2.13617307692308
"3601",-122.07906,43.82359,6.1,1645,258,1341,1.91520967741936
"3602",-122.00037,43.83002,4.4,1780,233,1596,2.5841
"3603",-115.69913,48.12194,5.2,1068,252,975,2.10902272727273
"3604",-121.94674,43.82714,4.2,1656,247,1711,2.08819230769231
"3605",-121.87723,43.82901,4.4,1579,267,1652,1.43942105263158
"3606",-121.81089,43.82956,5.7,788,484,1387,1.87411363636364
"3607",-121.73075,43.82693,6.1,770,487,1372,0.544777777777778
"3608",-121.6705,43.82604,6.1,805,475,1476,1.88386363636364
"3609",-121.60013,43.82827,6.2,580,591,1353,1.2445
"3610",-121.53064,43.82599,6.5,522,627,1317,0.194
"3611",-121.39511,43.82358,6.7,576,620,1360,0.418666666666666
"3612",-121.33119,43.82013,6.5,760,512,1580,1.369875
"3613",-121.19131,43.82229,5.7,523,528,1735,1.32096428571429
"3614",-121.12659,43.81719,6.2,394,599,1585,4.05182352941176
"3615",-121.05348,43.81515,6.4,318,669,1477,3.8759
"3616",-120.92386,43.81369,6.4,292,601,1689,4.73357142857143
"3617",-115.68453,48.07386,2,2145,38,2012,0.9755
"3618",-124.12219,43.88435,10.7,1846,219,65,4.454875
"3619",-123.91095,43.8792,11.1,2088,287,124,3.65994117647059
"3620",-123.85038,43.88617,11,2105,274,104,4.43176923076923
"3621",-123.78609,43.87843,11,2293,297,378,2.81372916666667
"3622",-122.62923,43.87743,10.9,1495,380,600,2.402275
"3623",-122.54431,43.87104,10.9,1527,373,743,2.07038235294118
"3624",-122.48847,43.88102,7.9,1941,221,1404,2.03948275862069
"3625",-122.42569,43.87907,10.3,1574,406,602,1.96982258064516
"3626",-122.35523,43.88345,10,1417,402,618,2.49328571428571
"3627",-122.27908,43.8857,9.2,1425,348,756,2.11641666666667
"3628",-122.21718,43.88317,8.9,1409,359,721,2.02922727272727
"3629",-122.14355,43.87846,8.1,1451,336,864,2.22367391304348
"3630",-122.07112,43.87865,7.7,1466,345,879,2.04944230769231
"3631",-122.01123,43.88322,4.5,1825,213,1712,2.96296153846154
"3632",-121.94653,43.88122,4.1,1787,226,1713,1.91955
"3633",-121.86571,43.87845,4.7,1445,301,1611,2.1544
"3634",-115.64772,48.00819,3,1802,67,1951,2.48814705882353
"3635",-121.80928,43.87683,5.4,1075,402,1470,1.56976315789474
"3636",-121.73394,43.87201,5.6,1055,422,1476,1.58966666666667
"3637",-121.67799,43.87827,5.7,1055,414,1550,1.4922380952381
"3638",-121.59737,43.87803,6.1,656,563,1393,0.403142857142857
"3639",-121.53038,43.87892,6.6,582,595,1354,0.4041
"3640",-121.47032,43.87241,6.9,486,653,1279,0.385611111111111
"3641",-121.39584,43.87467,6.8,569,615,1367,0.54
"3642",-121.33096,43.87054,6.8,670,546,1504,2.93714285714286
"3643",-121.19885,43.86475,6.5,496,562,1590,3.2762
"3644",-121.12307,43.87013,6.8,341,667,1425,4.57138461538461
"3645",-123.91445,43.93135,10.9,2188,245,227,4.865875
"3646",-123.85079,43.92908,10.7,2405,214,446,2.57490740740741
"3647",-122.6239,43.92991,10.9,1607,375,805,3.15855263157895
"3648",-122.54847,43.92748,10.6,1681,345,733,2.47078571428571
"3649",-122.49697,43.93151,9.6,1856,329,782,2.29138235294118
"3650",-122.41817,43.93188,8.6,1826,248,1222,2.50102272727273
"3651",-122.35231,43.93136,9,1725,296,1000,2.11415789473684
"3652",-122.2838,43.92528,8.8,1619,322,965,2.93740625
"3653",-122.21703,43.93263,6.9,1678,215,1462,1.95511538461538
"3654",-122.14358,43.93488,7.7,1617,279,1093,2.04623913043478
"3655",-122.07508,43.93066,7.1,1608,274,1246,2.01187037037037
"3656",-112.82679,37.65404,1.4,871,187,3212,3.58428571428571
"3657",-122.01082,43.92459,7,1544,315,1020,2.58820588235294
"3658",-121.93338,43.92293,5,1799,240,1589,2.22235714285714
"3659",-121.80005,43.93055,4.7,1625,272,1635,1.19786666666667
"3660",-121.73708,43.92522,5.1,1352,359,1557,1.401225
"3661",-121.66933,43.92451,4.3,1253,364,1767,1.39716666666667
"3662",-121.59393,43.92804,6,792,494,1496,0.366722222222222
"3663",-121.32767,43.92132,7.2,534,617,1369,4.40511538461538
"3664",-121.26109,43.91934,7.2,498,609,1404,0.306666666666667
"3665",-112.88279,37.58804,3.6,742,303,2802,4.31892857142856
"3666",-121.19242,43.91656,7.5,400,642,1367,5.05704166666666
"3667",-123.98568,43.97929,10.9,2127,246,230,3.94078571428571
"3668",-123.91982,43.9772,10.9,2128,257,183,3.89236363636364
"3669",-123.85092,43.9736,10.8,2192,240,224,2.52433333333333
"3670",-122.54702,43.97839,11.3,1466,410,363,2.38438
"3671",-112.90779,37.63704,5.7,549,507,2294,2.82416666666667
"3672",-122.48013,43.97632,11.1,1664,392,494,2.92811111111111
"3673",-122.41787,43.97602,10.6,1706,382,533,2.19623529411765
"3674",-122.34957,43.97885,9.5,1838,329,749,2.8104
"3675",-122.27321,43.97778,7.3,1929,211,1356,2.17983333333333
"3676",-122.21151,43.97542,7.1,1794,195,1519,2.15034782608696
"3677",-122.14176,43.98055,7.7,1694,280,1107,1.69796875
"3678",-122.08076,43.97624,6.3,1729,227,1480,1.83614583333333
"3679",-112.83079,37.68204,0.7,955,119,3443,5.655
"3680",-122.01393,43.97737,6.4,1702,247,1398,2.57527272727273
"3681",-121.93477,43.97839,5.5,1826,240,1530,2.45993333333333
"3682",-121.87374,43.9764,4.4,2027,213,1716,2.271875
"3683",-121.73096,43.97841,4.6,1794,256,1643,1.73147222222222
"3684",-121.6073,43.97538,4.6,1068,399,1775,0.9494
"3685",-112.93379,37.61604,5.6,568,477,2363,3.50979166666666
"3686",-121.53757,43.96726,5.3,944,435,1645,0.2038125
"3687",-121.25889,43.96929,7.5,378,690,1252,3.22752272727273
"3688",-123.987,44.02375,11.2,2055,244,184,0.295
"3689",-123.92256,44.03252,10.8,2072,247,168,3.4391
"3690",-123.78505,44.02813,10.9,2079,309,341,3.41958333333333
"3691",-122.55397,44.02966,10.8,1673,359,794,2.30730952380952
"3692",-122.48421,44.02844,10,2030,289,1133,2.3573
"3693",-112.88379,37.67904,2.5,859,204,3045,4.58125
"3694",-122.42583,44.02676,10.8,1869,364,608,3.17885294117647
"3695",-122.34431,44.02452,9.2,1955,255,1027,2.5697
"3696",-122.27375,44.02718,8.3,2007,233,1157,2.32058695652174
"3697",-122.14425,44.02802,7.6,1868,238,1218,2.30319047619048
"3698",-122.07892,44.02463,6.8,1834,230,1376,1.90857692307692
"3699",-122.0072,44.02925,6.7,1777,244,1360,2.066525
"3700",-112.82779,37.59104,1.5,838,223,3096,2.87138888888889
"3701",-121.87188,44.0219,4.8,2078,213,1652,2.31381578947368
"3702",-121.81286,44.02198,4,2240,195,1784,3.19845454545454
"3703",-121.74268,44.02475,4.6,2049,226,1657,5.4875
"3704",-121.66593,44.02481,2.9,1680,255,1955,2.56295454545454
"3705",-121.59864,44.02861,4.3,1074,400,1743,1.90714705882353
"3706",-121.45444,44.0185,6.9,597,555,1407,1.47146153846154
"3707",-112.85579,37.58604,1.8,839,202,3155,5.834
"3708",-121.39445,44.0195,7.5,374,683,1225,0.2825
"3709",-124.05604,44.07939,10.7,1993,243,91,4.05696153846154
"3710",-123.98856,44.07337,11,2150,235,202,3.25923684210526
"3711",-123.91974,44.08354,10.9,2075,242,138,1.48633333333333
"3712",-123.78289,44.08427,11.4,2018,365,182,2.70622916666667
"3713",-123.78408,44.08412,11.7,2048,348,182,4.19116666666667
"3714",-122.41561,44.07922,10.9,1771,396,497,2.39988888888889
"3715",-112.85479,37.69204,2,871,201,3058,6.252
"3716",-122.21091,44.07422,9.3,1915,297,886,1.84048648648649
"3717",-122.13854,44.0759,6.8,2047,222,1340,2.08472222222222
"3718",-122.07463,44.07561,6.6,2003,223,1330,2.72615625
"3719",-122.0113,44.07194,7.7,1747,276,1189,2.098625
"3720",-121.93741,44.07379,7.3,1705,303,1010,2.25524074074074
"3721",-121.60551,44.07049,2.9,1279,341,2037,0.5544
"3722",-121.52931,44.06828,4.5,1006,410,1740,1.253175
"3723",-124.05864,44.12494,10.5,2251,199,216,2.28457142857143
"3724",-112.82479,37.63804,1.3,853,194,3203,5.844
"3725",-123.99011,44.12542,10.6,2292,205,300,3.14290476190476
"3726",-123.9223,44.13228,10.6,2127,241,202,4.20321428571429
"3727",-123.85823,44.12463,11.1,2064,298,183,5.5726
"3728",-122.34187,44.12464,10.3,1946,348,759,3.38961111111111
"3729",-122.20794,44.12312,9.5,1968,303,850,2.301
"3730",-112.83979,37.68704,1.6,901,174,3169,3.945
"3731",-122.08032,44.13051,7.6,2005,246,1190,2.42983333333333
"3732",-122.01132,44.12046,9,1771,337,760,1.83968965517241
"3733",-121.94433,44.12408,6.6,2074,222,1424,2.48136363636364
"3734",-121.86966,44.12468,3.9,2538,166,1921,2.4089
"3735",-121.805,44.12551,2.1,2457,154,2086,0.52578125
"3736",-121.5944,44.1241,3.8,1186,358,1852,1.83372222222222
"3737",-121.45573,44.12283,7.6,357,692,1130,2.23896153846154
"3738",-124.06825,44.17157,10.8,2338,204,271,2.67876923076923
"3739",-123.99,44.17651,10.4,2440,189,326,4.034
"3740",-123.92624,44.18167,10.2,2234,234,301,2.83507692307692
"3741",-112.82579,37.59604,1.6,829,227,3078,1.24216666666667
"3742",-123.78254,44.17622,11.3,2074,348,339,4.24031818181818
"3743",-123.71714,44.1766,11,1971,369,182,3.45389285714286
"3744",-122.42515,44.17747,10.6,1992,345,674,2.315675
"3745",-122.34822,44.17575,10.6,1861,408,485,2.470171875
"3746",-122.06834,44.17135,9,1800,358,707,2.07380769230769
"3747",-122.00004,44.17105,8.4,1924,275,982,2.69825
"3748",-121.86594,44.17613,5,2406,193,1564,2.84305882352941
"3749",-121.73141,44.16298,2.7,1347,303,2007,0.650136363636363
"3750",-121.65368,44.16044,5.6,839,461,1441,1.88531481481481
"3751",-121.59547,44.17003,6.1,747,500,1372,0.23
"3752",-123.98795,44.21839,10.3,2654,172,455,3.73959375
"3753",-123.92333,44.22448,10.3,2578,199,466,2.80216666666667
"3754",-123.71858,44.22955,11.4,1966,360,249,3.39492857142857
"3755",-122.34943,44.22296,8.6,2323,229,1204,1.9636875
"3756",-122.21128,44.22483,9.5,2071,368,697,2.43890909090909
"3757",-122.15131,44.22676,8.5,2151,242,1191,2.5005
"3758",-122.06824,44.23019,8.5,1985,309,903,2.3789
"3759",-121.94248,44.21792,6.2,2262,208,1474,3.12645454545454
"3760",-121.87052,44.22354,5.2,2360,208,1474,2.58188235294118
"3761",-121.80742,44.22507,3.4,2380,182,1847,3.3161
"3762",-121.7372,44.21828,4.5,1134,390,1561,1.64108695652174
"3763",-121.6665,44.22037,6.2,753,494,1411,2.02058333333333
"3764",-112.95579,37.63904,6.5,448,576,2174,4.8375
"3765",-121.59781,44.22128,7.2,545,588,1198,3.42320454545454
"3766",-121.52139,44.21332,7.7,392,692,1073,3.45147826086956
"3767",-124.06404,44.26867,10.6,2397,202,288,3.44243333333333
"3768",-123.99271,44.2841,10.5,2249,230,203,5.29666666666667
"3769",-123.85573,44.26984,11,2181,300,290,3.05706818181818
"3770",-122.35371,44.27403,8.5,2278,231,1096,2.10270689655172
"3771",-122.28151,44.27795,7.6,2408,212,1312,2.60740625
"3772",-122.20843,44.27049,9.5,2005,373,642,2.10181818181818
"3773",-122.14597,44.27691,7.8,2247,219,1256,2.405
"3774",-121.86934,44.26985,4.5,2395,192,1633,2.12347222222222
"3775",-121.73028,44.26981,4,1920,221,1818,1.3276875
"3776",-124.05781,44.31954,10.2,2479,194,347,3.57914705882353
"3777",-123.99466,44.32383,10.8,2166,239,97,2.71634090909091
"3778",-123.91542,44.32124,10.3,2292,234,313,2.84695238095238
"3779",-123.84699,44.32102,11,2035,322,93,3.87725
"3780",-122.27996,44.32521,7.4,2275,221,1249,1.7005
"3781",-122.13881,44.32329,7.4,2290,223,1206,2.27665
"3782",-121.9987,44.32141,8.1,1996,322,796,1.902
"3783",-121.8668,44.31667,4.7,2258,204,1629,2.46955882352941
"3784",-121.73465,44.32508,6.3,1093,398,1333,2.00477272727273
"3785",-124.05985,44.36886,10.7,2084,192,89,0.962499999999999
"3786",-122.34712,44.38014,8.4,2161,239,1144,2.31509615384615
"3787",-122.27943,44.37393,7.2,2269,206,1378,2.20538636363636
"3788",-112.93079,37.63004,6.3,490,555,2190,5.334
"3789",-122.19956,44.38333,9.1,1846,336,674,2.5606
"3790",-122.13532,44.37306,7.3,2369,213,1143,2.82130555555556
"3791",-122.06465,44.37408,7,2459,210,1269,1.9398125
"3792",-121.93204,44.3695,5.7,2107,229,1462,2.31393181818182
"3793",-121.86142,44.36418,5.3,2102,235,1431,2.87173333333333
"3794",-121.79182,44.3734,5.4,1980,245,1509,1.79334090909091
"3795",-121.72165,44.3739,6.9,938,457,1147,3.528
"3796",-121.51834,44.36605,7.9,407,708,998,2.64261764705882
"3797",-123.9264,44.42191,10.7,2640,215,486,3.24723076923077
"3798",-123.85804,44.42332,10.7,2612,222,406,2.99473076923077
"3799",-122.41171,44.41723,10.5,1810,324,399,2.47148076923077
"3800",-122.06626,44.41881,6.5,2482,190,1434,2.1099
"3801",-122.00183,44.42039,7.1,1874,321,1023,2.48936
"3802",-121.93607,44.41613,6.2,1943,275,1271,2.360075
"3803",-121.86446,44.41935,5.2,2120,232,1443,4.688
"3804",-121.73489,44.42032,7,1041,446,1116,2.03342105263158
"3805",-123.92834,44.46846,10.8,2340,233,264,3.270125
"3806",-123.85596,44.47745,10.3,2788,230,482,2.55371428571428
"3807",-123.78724,44.47255,10.8,2473,255,297,3.72714285714286
"3808",-122.34751,44.47453,8.9,2276,241,975,2.35739583333333
